state_id,hmm_confidence,atr_normalized,target_long_win,target_short_win
2,0.99999788839291,0.0017837880990440546,0,1
2,0.9992932553213021,0.0018985123174561638,0,1
2,0.9660665130530508,0.001988091577646335,0,1
2,0.9999754570173129,0.0020566741648402856,0,1
2,0.9999929882433468,0.0019026681564546155,0,1
2,0.9999851653637816,0.0018867126570886006,0,1
2,0.9998779597650626,0.0018707803915584068,0,1
2,0.9999841184405005,0.0019320676055371733,0,1
2,0.9999799620761587,0.0020063660344546573,0,1
2,0.999995445402787,0.001981555173643791,0,1
2,0.9999921910089364,0.0019660239983017172,0,1
2,0.999954118535544,0.0018459559254838977,0,1
2,0.9994919857119702,0.0017343431931907067,0,1
1,0.9999999965793904,0.0016450342970747859,0,1
1,0.6814692029803116,0.001634788376970856,0,1
0,0.9600569764857565,0.0015235754565176742,0,1
0,0.9875538309201304,0.0013340983521176867,0,1
0,0.9617295274822903,0.0012827096707152086,0,1
2,0.9999448443936636,0.001308306949638824,0,1
2,0.9999481442240324,0.0012392912943174452,0,1
2,0.9999566546947968,0.0011792146466787245,0,1
2,0.9999993153535413,0.0011882640299332378,0,1
2,0.999998218424248,0.0011437105163704807,0,1
2,0.9999640749042907,0.0011093633234470581,0,1
2,0.999949946174089,0.0010755386463256608,0,1
2,0.99999712994443,0.0011957513280350677,0,1
2,0.9998999616810935,0.001376352125848377,0,1
2,0.999996401939022,0.0013666129235885523,0,1
2,0.9978418813474664,0.001453506144621815,1,0
2,0.9999677561305137,0.0014849652977888057,1,0
2,0.9999889962924188,0.0015443533422960314,1,0
2,0.9999587011540702,0.0016134984675771728,1,0
2,0.999996853620762,0.0015768459963995307,1,0
2,0.9999902656573738,0.0015844420714874782,1,0
2,0.9999792506839111,0.001550344239255442,1,0
2,0.9999786953644897,0.001464635467904114,1,0
2,0.9996757785652988,0.0014118334307247906,1,0
0,0.7222315736181291,0.0014019584877116753,1,0
0,0.7499082326618591,0.0014088116212148153,1,0
1,0.735751481449533,0.0013331019975547306,1,0
1,0.659573226883834,0.0012214079710594324,1,0
0,0.9922150040007963,0.0011202668792825402,1,0
2,0.9940667375181421,0.000976901665677454,1,0
2,0.9999261759269877,0.0009345626985983564,1,0
2,0.9999954879660365,0.0009093661602159055,1,0
2,0.9999981611216381,0.0008675784639991388,1,0
2,0.9999896405606697,0.000920303422737049,1,0
2,0.9999872377871195,0.0009208170957265595,1,0
2,0.9999849071811986,0.0009543857010155549,1,0
2,0.9999927471944093,0.0009875309790080985,1,0
2,0.9999895745938856,0.0009960535708909482,1,0
2,0.999999431087579,0.0010721187053434268,1,0
2,0.9999846201535915,0.0011626552538536266,0,1
2,0.9999807199113628,0.001145460636662623,0,1
2,0.99999572596975,0.0011626542639454399,0,1
2,0.9999897374272231,0.0011886915134078839,0,1
2,0.9999679120456321,0.0012051596126939992,0,0
2,0.9999884325885074,0.0012213413957155772,0,1
2,0.9999193167568456,0.0011794650362456215,0,1
2,0.9999319193759385,0.0011455210864352535,0,1
2,0.9964581689067288,0.0010534633268784392,0,1
0,0.9968695400863289,0.0010284916394091884,0,1
1,0.9991352841161629,0.0010784510307022951,0,1
0,0.9888894754997304,0.00107932143754039,0,1
0,0.9934785603242118,0.0010453344729862964,0,1
0,0.970904684790051,0.000969401179533763,0,1
2,0.9952941160594166,0.0008351211522365687,0,1
2,0.9999220057665241,0.0008102173872120232,0,1
2,0.9999126266085483,0.0007679796795639035,0,1
2,0.9999849407801548,0.0007767128873331749,0,1
2,0.9999978943591827,0.0008453469900262513,0,1
2,0.9999784825327346,0.0008454109047465285,0,1
2,0.9999249576849449,0.0008455242801155584,0,1
2,0.9999983414231904,0.0008615952269084637,0,1
2,0.9999834968573211,0.0008869472751271522,0,1
2,0.9999994669425689,0.0009550426782220285,0,1
2,0.9999909316950006,0.0010069720141752424,0,0
2,0.9999941484428055,0.0010144987240387783,0,0
2,0.9999993200792725,0.0010906486842456695,0,0
2,0.9999477618605294,0.0010732531753994913,0,1
2,0.9999936201196549,0.0011230593037682545,0,1
2,0.9999446833365057,0.0011403148847102778,0,1
2,0.9999232643634283,0.0011314436776296993,0,1
2,0.9999985803498094,0.0011566293036650403,0,1
2,0.9929018530866761,0.001063731997183116,0,1
0,0.9985593512983669,0.001021335853320325,0,1
0,0.9991659004427397,0.0010127420251018508,0,1
1,0.9894986380022497,0.0010391996120017182,0,0
0,0.999200432043156,0.0009965616726864725,0,0
0,0.9987650556137923,0.0009118270334880104,1,0
2,0.9918366357360243,0.0007764416977211819,1,0
2,0.9997942067692046,0.0007426312547316029,1,0
2,0.9999948837470497,0.0006998202799705345,0,1
2,0.9999582687591323,0.000733491330435168,0,1
2,0.9999974262233461,0.0007851466857689474,1,0
2,0.999987327340286,0.0008013513501802926,1,0
2,0.9999592448486142,0.000817741117670572,0,0
2,0.9999988397400922,0.0008085876614982308,0,1
2,0.9999988058296221,0.0009087243139905283,0,0
2,0.9999965757173834,0.0010282906563728405,1,0
2,0.9999977706436151,0.0011719343972547804,1,0
2,0.9999993127805825,0.0011709449354051391,1,0
2,0.9999380714057075,0.0011797337841556294,1,0
2,0.999986424763223,0.0012142037236302669,1,0
2,0.9999439383235753,0.0012056739584918876,1,0
2,0.9999990699174992,0.0012492300202391377,1,0
2,0.9999563788306743,0.001215763577506016,1,0
2,0.9999455482094015,0.0012069472762348125,1,0
2,0.9938685290631959,0.0011140957267313056,1,0
0,0.8255982246217463,0.0011387869615189436,1,0
0,0.9972644149847262,0.0011470109325364458,1,0
0,0.9954942784246421,0.0011043666849515769,1,0
